sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg
192.168.2.183,2.16.106.140,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,2.16.106.140,IPV4-UDP,2024-10-25 23:37:21.540048,2024-10-25 23:37:21.647283,1729892241.540048,1729892241.647283,39.044503,39.151738,0.107236,8,14,838,4794,180,1254,61,51,104.75,342.429,62516.206,357640.446,422,4066,128,1202,9,-1,52.75,290.429,0.014255591801234655,0.007503692920391376,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:22.614324,2024-10-25 23:37:22.769561,1729892242.614324,1729892242.769561,40.118779,40.274016,0.155238,346,49,408496,5801,1292,231,74,74,1180.624,118.388,21051346.02,298947.501,407112,5605,1288,227,70,70,1176.624,114.388,0.0004232641579448313,0.003060474991798401,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:23.140198,2024-10-25 23:37:23.571966,1729892243.140198,1729892243.571966,40.644653,41.076421,0.431769,84,66,3810,3946,92,261,40,40,45.357,59.788,70593.313,73113.179,366,1210,52,221,0,0,4.357,18.333,0.004496603126985481,0.006581643911508414,128.0,64.0,0.917,1.0,0.0,0.0,0.286,0.364,0.167,0.258,0.083,0.121,0.119,0.0,5762.44,3740.636,0.0,0.0,0.033,0.058,0.0,0.001,0.006913,0.011797
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:23.140605,2024-10-25 23:37:23.517765,1729892243.140605,1729892243.517765,40.64506,41.02222,0.377161,71,101,7047,8101,344,126,74,74,99.254,80.208,149474.599,171831.095,6763,7697,340,122,70,70,95.254,76.208,0.005309929166521345,0.0036956191062927244,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,217.24.179.124,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,217.24.179.124,IPV4-UDP,2024-10-25 23:37:23.178581,2024-10-25 23:37:23.252143,1729892243.178581,1729892243.252143,40.683036,40.756598,0.073563,1,1,131,89,131,89,131,89,131.0,89.0,14246.31,9678.791,79,37,79,37,79,37,79.0,37.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
108.141.15.7,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,108.141.15.7,192.168.2.183,IPV4-TCP,2024-10-25 23:37:23.204749,2024-10-25 23:37:23.282120,1729892243.204749,1729892243.28212,40.709204,40.786575,0.077372,7,6,1900,2824,1500,1480,40,40,271.429,470.667,196453.797,291992.38,1620,2584,1460,1440,0,0,231.429,430.667,0.011506319046020508,0.0055179595947265625,51.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.286,0.667,0.0,0.0,0.0,0.0,898.571,517.0,0.0,0.0,0.05,0.013,0.008,0.0,0.016257,0.00683
192.168.2.183,54.205.31.73,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,54.205.31.73,IPV4-TCP,2024-10-25 23:37:23.449571,2024-10-25 23:37:23.598893,1729892243.449571,1729892243.598893,40.954026,41.103348,0.149323,6,3,2939,834,941,278,40,278,489.833,278.0,157457.289,44681.653,2699,714,901,238,0,238,449.833,238.0,0.029864406585693358,0.0018765926361083984,128.0,246.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,63328.167,65535.0,0.0,0.0,0.055,0.093,0.041,0.09,0.0462,0.091452
131.153.151.115,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,131.153.151.115,192.168.2.183,IPV4-TCP,2024-10-25 23:37:24.213214,2024-10-25 23:37:24.355129,1729892244.213214,1729892244.355129,41.717669,41.859584,0.141916,3,5,638,3875,558,1500,40,40,212.667,775.0,35964.916,218438.949,518,3675,518,1460,0,0,172.667,735.0,0.00038504600524902344,0.03547877073287964,51.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.333,0.4,0.0,0.0,0.0,0.0,357.333,509.8,0.0,0.0,0.095,0.046,0.094,0.046,0.094649,0.046397
192.168.2.183,37.157.3.20,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,37.157.3.20,IPV4-TCP,2024-10-25 23:37:24.215552,2024-10-25 23:37:24.243789,1729892244.215552,1729892244.243789,41.720007,41.748244,0.028238,5,4,1800,860,1500,688,40,40,360.0,215.0,509953.55,243644.474,1600,700,1460,648,0,0,320.0,175.0,0.007059216499328613,0.0017710526784261067,128.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,509.4,651.0,0.0,0.0,0.0,0.022,0.0,0.022,0.000147,0.022341
178.32.210.226,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,178.32.210.226,192.168.2.183,IPV4-TCP,2024-10-25 23:37:24.332007,2024-10-25 23:37:24.688413,1729892244.332007,1729892244.688413,41.836462,42.192868,0.356407,25,27,6528,11955,1500,1500,40,40,261.12,442.778,146529.119,268344.918,5444,10851,1460,1460,0,0,217.76,401.889,0.01262040932973226,0.013707922055171086,54.0,128.0,1.0,0.926,0.0,0.0,0.0,0.0,0.48,0.481,0.08,0.074,0.0,0.0,1341.76,5232.593,0.0,0.0,0.074,0.1,0.0,0.0,0.012169,0.01729
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:24.393126,2024-10-25 23:37:24.782988,1729892244.393126,1729892244.782988,41.897581,42.287443,0.389863,53,65,5629,7512,377,1502,74,74,106.208,115.569,115507.224,154146.433,5417,7252,373,1498,70,70,102.208,111.569,0.006615597468156081,0.006089828908443451,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:24.655246,2024-10-25 23:37:25.149193,1729892244.655246,1729892245.149193,42.159701,42.653648,0.493948,62,51,3081,2641,83,85,40,40,49.694,51.784,49899.987,42773.731,445,445,43,45,0,0,7.177,8.725,0.008097492280553599,0.009846100807189942,128.0,64.0,0.79,1.0,0.0,0.0,0.081,0.078,0.355,0.216,0.21,0.255,0.016,0.0,13866.839,7613.765,0.0,0.0,0.059,0.004,0.0,0.001,0.013727,0.002587
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:24.962593,2024-10-25 23:37:25.329653,1729892244.962593,1729892245.329653,42.467048,42.834108,0.367061,81,101,8598,11972,1004,1502,74,74,106.148,118.535,187391.224,260926.696,8274,11568,1000,1498,70,70,102.148,114.535,0.0045417875051498415,0.0036705994606018068,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,52.212.60.183,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,52.212.60.183,IPV4-TCP,2024-10-25 23:37:25.013795,2024-10-25 23:37:25.087635,1729892245.013795,1729892245.087635,42.51825,42.59209,0.073841,2,2,1436,381,1396,341,40,40,718.0,190.5,155577.227,41277.802,1356,301,1356,301,0,0,678.0,150.5,0.07384014129638672,0.00177001953125,128.0,245.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,511.0,768.0,0.0,0.0,0.05,0.024,0.05,0.022,0.049816,0.023139
18.239.94.105,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,18.239.94.105,192.168.2.183,IPV4-TCP,2024-10-25 23:37:25.078670,2024-10-25 23:37:25.089131,1729892245.07867,1729892245.089131,42.583125,42.593586,0.010462,4,3,463,724,304,605,40,40,115.75,241.333,354040.091,553617.766,303,604,264,565,0,0,75.75,201.333,0.0003733634948730469,0.005230545997619629,250.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.667,0.0,0.0,0.0,0.0,234.0,515.667,0.0,0.0,0.01,0.0,0.009,0.0,0.009755,0.000136
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:25.156855,2024-10-25 23:37:25.472938,1729892245.156855,1729892245.472938,42.66131,42.977393,0.316084,41,29,2170,1268,85,52,40,40,52.927,43.724,54922.117,32092.739,422,0,45,0,0,0,10.293,0.0,0.007864296436309814,0.011227573667253767,128.0,64.0,0.78,1.0,0.0,0.0,0.0,0.0,0.488,0.0,0.22,0.31,0.0,0.0,14501.854,9220.0,0.0,0.0,0.014,0.005,0.0,0.001,0.003336,0.002425
192.168.2.183,192.168.2.25,98:2c:bc:16:7e:16,de:0d:62:55:c1:6d,192.168.2.183,192.168.2.25,IPV4-TCP,2024-10-25 23:37:25.916488,2024-10-25 23:37:26.161326,1729892245.916488,1729892246.161326,43.420943,43.665781,0.244839,2,1,190,150,150,150,40,150,95.0,150.0,6208.161,4901.18,110,110,110,110,0,110,55.0,110.0,0.24483799934387207,,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,510.0,1207.0,0.0,0.0,0.044,0.201,0.044,0.201,0.043595,0.201243
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:26.367993,2024-10-25 23:37:26.380704,1729892246.367993,1729892246.380704,43.872448,43.885159,0.012712,9,12,702,1065,86,119,74,74,78.0,88.75,441793.901,670242.884,666,1017,82,115,70,70,74.0,84.75,0.0011583566665649414,0.0009888085451993074,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:26.523198,2024-10-25 23:37:27.014121,1729892246.523198,1729892247.014121,44.027653,44.518576,0.490924,43,29,1897,1536,85,87,40,40,44.116,52.966,30913.125,25030.342,141,340,45,47,0,0,3.279,11.724,0.011685575757707869,0.017278356211526052,128.0,64.0,0.93,1.0,0.0,0.0,0.326,0.414,0.14,0.276,0.07,0.103,0.116,0.0,4899.419,3226.0,0.0,0.0,0.009,0.03,0.0,0.001,0.003224,0.007246
33:33:00:00:00:fb,de:0d:62:55:c1:6d,33:33:00:00:00:fb,de:0d:62:55:c1:6d,,,IPV6,2024-10-25 23:37:26.526846,2024-10-25 23:37:26.528478,1729892246.526846,1729892246.528478,44.031301,44.032933,0.001633,0,2,0,377,,228,,149,,188.5,0.0,1846935.611,0,369,,224,,145,,184.5,,0.0016319751739501953,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.25,224.0.0.251,de:0d:62:55:c1:6d,01:00:5e:00:00:fb,192.168.2.25,224.0.0.251,IPV4-UDP,2024-10-25 23:37:26.527747,2024-10-25 23:37:26.527747,1729892246.527747,1729892246.527747,44.032202,44.032202,1e-06,1,0,182,0,182,,182,,182.0,,1456000000.0,0.0,130,0,130,,130,,130.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:26.962466,2024-10-25 23:37:27.434576,1729892246.962466,1729892247.434576,44.466921,44.939031,0.472111,29,48,2858,3670,319,95,74,74,98.552,76.458,48429.285,62188.761,2742,3478,315,91,70,70,94.552,72.458,0.016677149704524448,0.01004489431989954,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:27.029205,2024-10-25 23:37:27.119636,1729892247.029205,1729892247.119636,44.53366,44.624091,0.090432,20,12,800,1410,40,428,40,40,40.0,117.5,70771.428,124734.642,0,930,0,388,0,0,0.0,77.5,0.004375896955791272,0.006172808733853427,128.0,64.0,1.0,1.0,0.0,0.0,0.3,0.583,0.0,0.417,0.0,0.0,0.05,0.0,486.7,229.0,0.0,0.0,0.062,0.004,0.0,0.001,0.033745,0.002625
192.168.2.183,5.135.209.104,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,5.135.209.104,IPV4-TCP,2024-10-25 23:37:27.118790,2024-10-25 23:37:27.230192,1729892247.11879,1729892247.230192,44.623245,44.734647,0.111403,12,14,4416,4974,1500,1500,40,40,368.0,355.286,317118.83,357189.551,3924,4378,1460,1460,0,0,327.0,312.714,0.00957710092717951,0.007574228140024038,128.0,54.0,0.917,1.0,0.0,0.0,0.0,0.0,0.417,0.429,0.083,0.071,0.0,0.0,5822.833,1284.714,0.0,0.0,0.007,0.016,0.0,0.0,0.002069,0.008633
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:27.470157,2024-10-25 23:37:27.624146,1729892247.470157,1729892247.624146,44.974612,45.128601,0.15399,26,22,6962,2538,1502,372,74,74,267.769,115.364,361685.644,131852.652,6858,2450,1498,368,70,70,263.769,111.364,0.006102886199951172,0.007332813172113328,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,34.149.211.227,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,34.149.211.227,IPV4-TCP,2024-10-25 23:37:27.582673,2024-10-25 23:37:27.649103,1729892247.582673,1729892247.649103,45.087128,45.153558,0.066431,5,3,4247,547,1452,467,40,40,849.4,182.333,511449.097,65873.006,4047,427,1412,427,0,0,809.4,142.333,0.016607463359832764,0.0036050081253051758,128.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.333,0.0,0.0,0.0,0.0,508.6,1050.0,0.0,0.0,0.054,0.013,0.054,0.005,0.053504,0.008217
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:28.268903,2024-10-25 23:37:28.268903,1729892248.268903,1729892248.268903,45.773358,45.773358,1e-06,1,0,86,0,86,,86,,86.0,,688000000.0,0.0,82,0,82,,82,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:28.830020,2024-10-25 23:37:29.169399,1729892248.83002,1729892249.169399,46.334475,46.673854,0.33938,135,91,103366,8492,1294,597,74,74,765.674,93.319,2436583.841,200176.75,102826,8128,1290,593,70,70,761.674,89.319,0.002502806151091163,0.0037708785798814563,,,,,,,,,,,,,,,,,,,,,,,,
162.159.135.234,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,162.159.135.234,192.168.2.183,IPV4-TCP,2024-10-25 23:37:28.833033,2024-10-25 23:37:28.888843,1729892248.833033,1729892248.888843,46.337488,46.393298,0.055811,1,1,245,40,245,40,245,40,245.0,40.0,35118.541,5733.639,205,0,205,0,205,0,205.0,0.0,,,59.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,514.0,0.0,0.0,,0.056,,0.056,,0.05581
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:28.877435,2024-10-25 23:37:28.975748,1729892248.877435,1729892248.975748,46.38189,46.480203,0.098314,50,39,2368,1928,72,74,40,40,47.36,49.436,192688.549,156884.934,272,272,32,34,0,0,5.44,6.974,0.0020063896568454044,0.002427389747218082,128.0,64.0,0.84,1.0,0.0,0.0,0.16,0.179,0.32,0.205,0.16,0.205,0.04,0.0,10688.8,6171.769,0.0,0.0,0.071,0.019,0.0,0.001,0.012262,0.003266
192.168.2.183,34.149.211.227,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,34.149.211.227,IPV4-TCP,2024-10-25 23:37:29.061271,2024-10-25 23:37:29.114171,1729892249.061271,1729892249.114171,46.565726,46.618626,0.052901,4,3,3064,547,1452,467,40,40,766.0,182.333,463355.415,82720.435,2904,427,1412,427,0,0,726.0,142.333,0.017633358637491863,0.0031321048736572266,128.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.333,0.0,0.0,0.0,0.0,508.5,1039.333,0.0,0.0,0.041,0.012,0.041,0.006,0.040505,0.009757
192.168.2.183,34.149.211.227,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,34.149.211.227,IPV4-TCP,2024-10-25 23:37:29.857974,2024-10-25 23:37:29.947018,1729892249.857974,1729892249.947018,47.362429,47.451473,0.089045,3,3,974,479,496,399,40,40,324.667,159.667,87506.459,43034.491,854,359,456,359,0,0,284.667,119.667,0.04452192783355713,0.012953519821166992,128.0,124.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0.0,0.0,508.333,1049.667,0.0,0.0,0.049,0.026,0.0,0.007,0.024326,0.015951
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:29.907102,2024-10-25 23:37:30.406395,1729892249.907102,1729892250.406395,47.411557,47.91085,0.499294,998,268,1247191,47053,1502,1502,74,74,1249.69,175.571,19983278.364,753912.75,1243199,45981,1498,1498,70,70,1245.69,171.571,0.0004922076237715833,0.0018700106760089316,,,,,,,,,,,,,,,,,,,,,,,,
34:5d:9e:4a:f7:c7,ff:ff:ff:ff:ff:ff,34:5d:9e:4a:f7:c7,ff:ff:ff:ff:ff:ff,,,ARP,2024-10-25 23:37:30.110723,2024-10-25 23:37:30.110723,1729892250.110723,1729892250.110723,47.615178,47.615178,1e-06,1,0,52,0,52,,52,,52.0,,416000000.0,0.0,48,0,48,,48,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,81.203.248.80,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,81.203.248.80,IPV4-UDP,2024-10-25 23:37:30.183991,2024-10-25 23:37:30.226987,1729892250.183991,1729892250.226987,47.688446,47.731442,0.042997,1,1,131,327,131,327,131,327,131.0,327.0,24373.833,60841.554,79,275,79,275,79,275,79.0,275.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:30.387394,2024-10-25 23:37:30.459811,1729892250.387394,1729892250.459811,47.891849,47.964266,0.072418,50,40,2424,2081,81,140,40,40,48.48,52.025,267778.652,229887.531,328,385,41,100,0,0,6.56,9.625,0.0014778983836271325,0.0017856940245017027,128.0,64.0,0.84,1.0,0.0,0.0,0.16,0.2,0.32,0.2,0.16,0.2,0.04,0.0,10688.78,6023.2,0.0,0.0,0.036,0.018,0.0,0.001,0.006071,0.004698
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:30.407293,2024-10-25 23:37:30.822037,1729892250.407293,1729892250.822037,47.911748,48.326492,0.414745,307,165,291753,28785,1502,1502,74,74,950.336,174.455,5627613.5,555232.867,290525,28125,1498,1498,70,70,946.336,170.455,0.001342552160125932,0.0025289262213358064,,,,,,,,,,,,,,,,,,,,,,,,
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:30.914138,2024-10-25 23:37:31.413379,1729892250.914138,1729892251.413379,48.418593,48.917834,0.499242,67,53,28894,10810,1294,1502,74,74,431.254,203.962,463006.033,173222.649,28626,10598,1290,1498,70,70,427.254,199.962,0.007417956988016765,0.00960078606238732,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,192.168.2.25,98:2c:bc:16:7e:16,de:0d:62:55:c1:6d,192.168.2.183,192.168.2.25,IPV4-TCP,2024-10-25 23:37:31.123491,2024-10-25 23:37:31.193556,1729892251.123491,1729892251.193556,48.627946,48.698011,0.070066,2,1,190,150,150,150,40,150,95.0,150.0,21693.825,17126.704,110,110,110,110,0,110,55.0,110.0,0.07006502151489258,,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,509.5,1207.0,0.0,0.0,0.053,0.017,0.053,0.017,0.053273,0.016792
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:31.424980,2024-10-25 23:37:31.453073,1729892251.42498,1729892251.453073,48.929435,48.957528,0.028094,10,9,1974,3094,690,1502,74,74,197.4,343.778,562110.914,881039.092,1934,3058,686,1498,70,70,193.4,339.778,0.0021712250179714626,0.0025103986263275146,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:31.479940,2024-10-25 23:37:31.480225,1729892251.47994,1729892251.480225,48.984395,48.98468,0.000286,0,2,0,104,,52,,52,,52.0,0.0,2907579.978,0,0,,0,,0,,0.0,,0.00028514862060546875,,64.0,,1.0,,0.0,,0.0,,0.0,,1.0,,0.0,,29200.0,,0.0,,,,,,
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:31.977950,2024-10-25 23:37:32.439437,1729892251.97795,1729892252.439437,49.482405,49.943892,0.461488,58,53,16008,7891,1294,1502,74,74,276.0,148.887,277502.451,136792.344,15776,7679,1290,1498,70,70,272.0,144.887,0.007801754432812072,0.008599015382620005,,,,,,,,,,,,,,,,,,,,,,,,
34:5d:9e:4a:f7:c7,ff:ff:ff:ff:ff:ff,34:5d:9e:4a:f7:c7,ff:ff:ff:ff:ff:ff,,,ARP,2024-10-25 23:37:32.056818,2024-10-25 23:37:32.056818,1729892252.056818,1729892252.056818,49.561273,49.561273,1e-06,1,0,52,0,52,,52,,52.0,,416000000.0,0.0,48,0,48,,48,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,40.115.3.253,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,40.115.3.253,IPV4-TCP,2024-10-25 23:37:32.313373,2024-10-25 23:37:32.364395,1729892252.313373,1729892252.364395,49.817828,49.86885,0.051023,3,2,175,428,83,214,40,214,58.333,214.0,27438.706,67107.235,43,348,43,174,0,174,14.333,174.0,0.02551090717315674,0.04327201843261719,128.0,114.0,1.0,1.0,0.0,0.0,0.0,0.0,0.333,1.0,0.0,0.0,0.0,0.0,515.333,7596.0,0.0,0.0,0.041,0.051,0.0,0.008,0.020469,0.029292
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:32.323017,2024-10-25 23:37:32.365728,1729892252.323017,1729892252.365728,49.827472,49.870183,0.042712,24,19,1160,960,76,78,40,40,48.333,50.526,217269.052,179808.871,152,152,36,38,0,0,6.333,8.0,0.001857000848521357,0.0018936660554673937,128.0,64.0,0.833,1.0,0.0,0.0,0.167,0.158,0.333,0.211,0.167,0.211,0.042,0.0,11112.792,6328.158,0.0,0.0,0.019,0.006,0.0,0.0,0.003763,0.002892
192.168.2.183,34.120.52.64,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,34.120.52.64,IPV4-TCP,2024-10-25 23:37:32.773888,2024-10-25 23:37:32.783259,1729892252.773888,1729892252.783259,50.278343,50.287714,0.009372,1,2,71,107,71,67,71,40,71.0,53.5,60607.329,91337.806,31,27,31,27,31,0,31.0,13.5,,0.009370803833007812,128.0,124.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,1044.0,0.0,0.0,0.002,0.007,0.002,0.007,0.001879,0.007492
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:33.035210,2024-10-25 23:37:33.393923,1729892253.03521,1729892253.393923,50.539665,50.898378,0.358714,7,5,818,728,274,343,85,95,116.857,145.6,18242.938,16235.769,790,708,270,339,81,91,112.857,141.6,0.057312329610188804,0.08967828750610352,,,,,,,,,,,,,,,,,,,,,,,,
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:33.797369,2024-10-25 23:37:34.119100,1729892253.797369,1729892254.1191,51.301824,51.623555,0.321732,2,1,172,97,86,97,86,97,86.0,97.0,4276.85,2411.945,164,93,82,93,82,93,82.0,93.0,0.3217310905456543,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,20.238.236.234,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,20.238.236.234,IPV4-TCP,2024-10-25 23:37:34.116820,2024-10-25 23:37:34.123525,1729892254.11682,1729892254.123525,51.621275,51.62798,0.006706,1,1,41,52,41,52,41,52,41.0,52.0,48912.828,62035.782,1,0,1,0,1,0,1.0,0.0,,,128.0,53.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,251.0,0.0,0.0,,0.007,,0.007,,0.006705
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:34.450604,2024-10-25 23:37:34.806521,1729892254.450604,1729892254.806521,51.955059,52.310976,0.355918,48,41,2344,2712,79,173,40,40,48.833,66.146,52686.296,60957.865,328,964,39,133,0,0,6.833,23.512,0.0015449777562567529,0.008819246292114257,128.0,64.0,0.833,1.0,0.0,0.0,0.167,0.195,0.333,0.195,0.167,0.22,0.0,0.0,11133.833,6588.488,0.0,0.0,0.03,0.023,0.0,0.001,0.004946,0.006677
